house_price	surface	rooms_in_house	floor_in_house	total_house_floors	agency	address	latitude	longitude	location	is_last_floor	dist
7000	18	1	5	5	True	Липецк,  ул. Валентины Терешковой, 28/5 	52.61383375	39.565398615625	Липецк,  ул. Валентины Терешковой, 28/5 , р-н Советский	True	2.2798937783264166
7000	40	1	14	17	True	Липецк,  ул. Свиридова, 12 	52.5798288	39.5045115	Липецк,  ул. Свиридова, 12 , р-н Октябрьский	False	7.11065628564944
9000	60	3	2	5	True	Липецк,  Московская ул., 61Д 	52.609783	39.530117	Липецк,  Московская ул., 61Д , р-н Советский	False	4.601738136831472
7000	48	2	9	9	True	Липецк,  ул. Филипченко, 7/4 	52.6043597	39.5462539	Липецк,  ул. Филипченко, 7/4 , р-н Советский	True	3.5423508822490035
6000	62	3	3	5	True	Липецк,  Советский район, 9-й микрорайон, 20А 	52.59604046630435	39.55364041515763	Липецк,  Советский район, 9-й микрорайон, 20А , р-н Советский	False	3.3262857995316346
10000	46	1	11	17	True	Липецк,  ул. Бехтеева, 4 	52.6041723	39.509391563583684	Липецк,  ул. Бехтеева, 4 , р-н Советский	False	6.026975843566714
8000	33	1	4	9	False	Липецк,  ул. 8 Марта, 26/4 	52.6087876	39.5773480733047	Липецк,  ул. 8 Марта, 26/4 , р-н Советский	False	1.4009727735628117
12000	38	1	5	9	True	 Липецк, улица Мистюкова, 4 	52.581308	39.5022308	 Липецк, улица Мистюкова, 4 , р-н Октябрьский	False	7.176914469176777
8000	56	2	2	9	True	 Липецк, бульвар Есенина, 9 	52.58637045	39.524228699999995	 Липецк, бульвар Есенина, 9 , р-н Октябрьский	False	5.589524758639672
12000	39	1	7	10	False	Липецк,  ул. Сергея Казьмина, 6 	52.59604046630435	39.55364041515763	Липецк,  ул. Сергея Казьмина, 6 , р-н Правобережный	False	3.3262857995316346
8000	33	1	6	10	False	Липецк,  ул. Мичурина, 2 	52.59750315	39.58346366539672	Липецк,  ул. Мичурина, 2 , р-н Октябрьский	False	1.5991436007507362
10000	52	2	1	10	True	Липецк,  Октябрьский округ, 15-й микрорайон, 35Б 	52.59855215	39.54129419709099	Липецк,  Октябрьский округ, 15-й микрорайон, 35Б , р-н Октябрьский	False	4.00974858136213
10000	36	1	9	9	True	Липецк,  Октябрьский округ, 15-й микрорайон, 37 	52.5956433	39.54376125096255	Липецк,  Октябрьский округ, 15-й микрорайон, 37 , р-н Октябрьский	True	3.9580086103845074
9000	35	1	2	5	False	Липецк,  посёлок Матырский, ул. Энергостроителей, 20 	52.59604046630435	39.55364041515763	Липецк,  посёлок Матырский, ул. Энергостроителей, 20 , р-н Левобережный	False	3.3262857995316346
10000	43	2	1	5	False	 Липецк, улица Валентины Терешковой, 3/2 	52.62106785	39.56979077897253	 Липецк, улица Валентины Терешковой, 3/2 , р-н Советский	False	2.3491389427858045
10000	20	1	5	5	True	Липецк,  Левобережная ул., 1 	52.5891205	39.61465145029151	Липецк,  Левобережная ул., 1 , р-н Левобережный	True	2.463691145372761
9000	50	1	10	14	False	Липецк,  ул. Зегеля, 21А 	52.61395465	39.596789150000006	Липецк,  ул. Зегеля, 21А , р-н Советский	False	0.5784747078233422
10000	42	2	4	5	False	Липецк,  ул. Космонавтов, 17 	52.6154432	39.56128112468201	Липецк,  ул. Космонавтов, 17 , р-н Советский	False	2.596291397640845
8000	36	1	7	10	False	Липецк,  ул. Яна Фабрициуса, 1 	52.6072426	39.53652421251833	Липецк,  ул. Яна Фабрициуса, 1 , р-н Советский	False	4.1702078491224075
35000	33	1	5	10	False	Липецк,  ул. Теперика, 7 	52.58063625	39.523388921917956	Липецк,  ул. Теперика, 7 , р-н Октябрьский	False	5.950841127196291
11000	50	2	6	14	True	Липецк,  ул. Стаханова, 19 	52.5732638	39.5127594	Липецк,  ул. Стаханова, 19 , р-н Октябрьский	False	7.0029110012710385
8500	33	1	1	12	True	Липецк,  ул. Валентины Терешковой, 24 	52.613844549999996	39.56943255	Липецк,  ул. Валентины Терешковой, 24 , р-н Советский	False	2.0164247528647894
10000	15	1	1	10	False	Липецк,  ул.Индустриальная 6 	52.58954	39.5580433	Липецк,  ул.Индустриальная 6 , р-н Октябрьский	False	3.455317063604611
10000	51	2	7	9	True	Липецк,  ул. Катукова, 38 	52.58967155	39.516273482710574	Липецк,  ул. Катукова, 38 , р-н Октябрьский	False	5.934856364433318
7000	50	2	8	9	False	Липецк,  Полиграфическая ул., 12 	52.59876055	39.52080562445066	Липецк,  Полиграфическая ул., 12 , р-н Советский	False	5.3501025871443515
6000	50	2	8	9	False	Липецк,  Полиграфическая ул., 12 	52.59876055	39.52080562445066	Липецк,  Полиграфическая ул., 12 , р-н Советский	False	5.3501025871443515
7000	36	1	9	10	True	Липецк,  ул. Мистюкова, 4 	52.581308	39.5022308	Липецк,  ул. Мистюкова, 4 , р-н Октябрьский	False	7.176914469176777
14000	61	3	4	9	False	Липецк,  ул. Качалова, 5 	52.6225972	39.5801214	Липецк,  ул. Качалова, 5 , р-н Правобережный	False	1.9556457797818
14000	64	3	1	9	True	Липецк,  Студенческий городок, пр. Строителей 	52.59604046630435	39.55364041515763	Липецк,  Студенческий городок, пр. Строителей , р-н Октябрьский	False	3.3262857995316346
7500	33	1	5	5	False	Липецк,  ул. Космонавтов, 13 	52.6155002	39.562652275348725	Липецк,  ул. Космонавтов, 13 , р-н Советский	True	2.509256173415733
25000	44	1	15	17	False	Липецк,  15-й микрорайон, 39 	52.59880475	39.535832	Липецк,  15-й микрорайон, 39 , р-н Октябрьский	False	4.358492418509198
25000	112	4	4	4	True	Липецк,  ул. Шевченко, 24 	52.6199746	39.602721700000004	Липецк,  ул. Шевченко, 24 , р-н Правобережный	True	1.2822628759292374
8000	42	1	7	14	True	Липецк,  Нижняя Логовая ул., 6 	52.6115159	39.592446	Липецк,  Нижняя Логовая ул., 6 , р-н Советский	False	0.483327871592365
16000	40	1	12	20	True	Липецк,  ул. Меркулова, 10А 	52.590523000000005	39.54233195	Липецк,  ул. Меркулова, 10А , р-н Октябрьский	False	4.287592156342846
60000	37	1	3	10	True	Липецк,  ул. Шерстобитова 	52.5806571	39.508408	Липецк,  ул. Шерстобитова , р-н Октябрьский	False	6.83357945120357
28000	40	1	4	11	True	 Липецк, улица Шерстобитова, 10 	52.581204299999996	39.508449501197845	 Липецк, улица Шерстобитова, 10 , р-н Октябрьский	False	6.803334832762058
10000	31	1	4	5	False	Липецк,  ул Советская, д.47 	52.59604046630435	39.55364041515763	Липецк,  ул Советская, д.47 , р-н Советский	False	3.3262857995316346
9000	60	3	5	9	False	Липецк,  ул. Шевченко, 1 	52.61915605	39.60553875	Липецк,  ул. Шевченко, 1 , р-н Правобережный	False	1.258532846874883
10000	56	2	3	4	True	Липецк,  пр-т Мира 	52.592637	39.6135342	Липецк,  пр-т Мира , р-н Левобережный	False	2.084024438375243
11000	18	1	4	5	False	Липецк,  ул. Космонавтов, 22 	52.61767185	39.57274778404941	Липецк,  ул. Космонавтов, 22 , р-н Советский	False	1.9760073830616338
18000	35	1	10	10	False	Липецк,  ул. Качалова, 1 	52.62322045	39.5787248341329	Липецк,  ул. Качалова, 1 , р-н Правобережный	True	2.068946111350175
8000	48	2	7	12	True	Липецк,  ул. Зои Космодемьянской 	52.5903124	39.6162181	Липецк,  ул. Зои Космодемьянской , р-н Левобережный	False	2.399264740211826
8500	70	4	4	5	False	Липецк,  ул. Филипченко, 13 	52.6038012	39.54846924383057	Липецк,  ул. Филипченко, 13 , р-н Советский	False	3.4034579845467965
9000	43	1	12	17	True	Липецк,  Боевой пр. 	52.6313597	39.5506856	Липецк,  Боевой пр. , р-н Правобережный	False	4.0714184109229095
10000	52	2	5	9	True	Липецк,  Индустриальная ул., 23 	52.5895421	39.56175310320786	Липецк,  Индустриальная ул., 23 , р-н Октябрьский	False	3.261799583034886
11000	51.4	2	2	10	False	Липецк,  Студенческий городок, пр. Строителей, 14 	52.59604046630435	39.55364041515763	Липецк,  Студенческий городок, пр. Строителей, 14 , р-н Октябрьский	False	3.3262857995316346
12000	43	1	19	19	True	Липецк,  ул. Хренникова, 6А 	52.59604046630435	39.55364041515763	Липецк,  ул. Хренникова, 6А , р-н Советский	True	3.3262857995316346
8000	46	2	4	4	True	Липецк,  пл. Мира Зои Космодемьянской 3 	52.59604046630435	39.55364041515763	Липецк,  пл. Мира Зои Космодемьянской 3 , р-н Левобережный	True	3.3262857995316346
11500	42	1	1	5	False	Липецк,  Опытная ул., 19 	52.6311906	39.5414598	Липецк,  Опытная ул., 19 , р-н Правобережный	False	4.5694162177715105
9000	60	2	6	10	False	Липецк,  Депутатская ул., 53 	52.591133850000006	39.57020314225549	Липецк,  Депутатская ул., 53 , р-н Октябрьский	False	2.7247341882587035
9500	36	1	6	9	False	Липецк,  посёлок Сырский, ул. Ударников, 12А 	52.59604046630435	39.55364041515763	Липецк,  посёлок Сырский, ул. Ударников, 12А , р-н Советский	False	3.3262857995316346
11000	42	1	11	14	False	Липецк,  ул. Белана, 18 	52.5862385	39.5074866	Липецк,  ул. Белана, 18 , р-н Октябрьский	False	6.62943143834611
12000	44	1	7	14	False	Липецк,  ул. Теперика, 1 	52.5829861	39.5227812845888	Липецк,  ул. Теперика, 1 , р-н Октябрьский	False	5.853037445214318
13000	30	1	3	5	True	Липецк,  ул. Ленина, 5 	52.61089825	39.60255752027357	Липецк,  ул. Ленина, 5 , р-н Правобережный	False	0.3847620130162875
22000	52	2	6	9	True	Липецк,  ул. Валентины Терешковой, 19 	52.61464705	39.57408902318139	Липецк,  ул. Валентины Терешковой, 19 , р-н Советский	False	1.7468330291473704
22000	52	2	4	10	True	Липецк,  бульвар Шубина, 11 	52.5924044	39.516998	Липецк,  бульвар Шубина, 11 , р-н Октябрьский	False	5.785866131342058
10000	40	1	5	5	False	Липецк,  ул. Леваневского, 1 	52.58509075	39.61559695	Липецк,  ул. Леваневского, 1 , р-н Левобережный	True	2.895608980152031
12000	45	1	6	10	False	Липецк,  ул. М.И. Неделина, 15В 	52.59604046630435	39.55364041515763	Липецк,  ул. М.И. Неделина, 15В , р-н Октябрьский	False	3.3262857995316346
12000	25	1	1	5	False	Липецк,  Юношеская ул., 23А 	52.58225965	39.46914568458386	Липецк,  Юношеская ул., 23А , р-н Советский	False	9.219757587638693
15000	37	1	6	10	False	Липецк,  ул. 50 лет НЛМК, 23 	52.58688815	39.58271521312675	Липецк,  ул. 50 лет НЛМК, 23 , р-н Октябрьский	False	2.6510857239199175
8000	31	1	3	5	False	Липецк,  ул. Гагарина 	52.623450500000004	39.56809757905714	Липецк,  ул. Гагарина , р-н Правобережный	False	2.6006988135076465
16000	38	1	2	10	True	Липецк,  ул. Теперика 	52.5812583	39.5224387	Липецк,  ул. Теперика , р-н Октябрьский	False	5.969789979043151
8000	56	3	2	5	True	Липецк,  ул. Гагарина, 63А 	52.61886535	39.58090444434484	Липецк,  ул. Гагарина, 63А , р-н Советский	False	1.6115636326800897
10000	38	1	5	10	False	Липецк,  ул. Мистюкова, 4 	52.581308	39.5022308	Липецк,  ул. Мистюкова, 4 , р-н Октябрьский	False	7.176914469176777
10000	37.7	1	3	9	False	Липецк,  ул. Водопьянова, 11 	52.5892458	39.548367905729165	Липецк,  ул. Водопьянова, 11 , р-н Октябрьский	False	4.007854941875176
7000	48	2	4	9	True	Липецк,  ул. Космонавтов, 10 	52.6175219	39.579214858239396	Липецк,  ул. Космонавтов, 10 , р-н Советский	False	1.6011267992223424
10000	63	3	3	10	True	Липецк,  ул. М.И. Неделина, 15 	52.59604046630435	39.55364041515763	Липецк,  ул. М.И. Неделина, 15 , р-н Октябрьский	False	3.3262857995316346
8000	44	2	5	5	True	Липецк,  ул. Тельмана, 2 	52.61858144999999	39.60111125157995	Липецк,  ул. Тельмана, 2 , р-н Правобережный	True	1.107077668766046
6500	32	1	5	9	False	Липецк,  пл. Мира, 2 	52.5911193	39.61607765818508	Липецк,  пл. Мира, 2 , р-н Левобережный	False	2.31764255333756
9000	45	2	3	5	True	Липецк,  ул. Циолковского, 3/5 	52.6190469	39.552803924596276	Липецк,  ул. Циолковского, 3/5 , р-н Советский	False	3.2681959100728863
12000	66	2	3	5	False	Липецк,  ул. Стаханова, 40 	52.58404955	39.51632078012808	Липецк,  ул. Стаханова, 40 , р-н Октябрьский	False	6.184434406691999
9000	35	1	8	10	False	Липецк,  Октябрьский округ, Студенческий городок, 16А 	52.59500705	39.5508981	Липецк,  Октябрьский округ, Студенческий городок, 16А , р-н Октябрьский	False	3.543523611192772
7000	36	1	2	10	True	Липецк,  пр-т имени 60-летия СССР, 45 	52.59604046630435	39.55364041515763	Липецк,  пр-т имени 60-летия СССР, 45 , р-н Октябрьский	False	3.3262857995316346
8000	40	1	4	17	True	 Липецк, улица Балмочных, 14 	52.618391849999995	39.587083699999994	 Липецк, улица Балмочных, 14 , р-н Правобережный	False	1.2985506526368844
22000	32	1	4	5	True	 Липецк, улица Гоголя, 2 	52.60259605	39.57129426825645	 Липецк, улица Гоголя, 2 , р-н Октябрьский	False	1.9387581850353564
11000	15	1	5	9	False	Липецк,  ул. М.И. Неделина, 55 	52.59604046630435	39.55364041515763	Липецк,  ул. М.И. Неделина, 55 , р-н Октябрьский	False	3.3262857995316346
8000	32	1	4	5	False	Липецк,  ул. Степанищева, 17 	52.6306871	39.5671451	Липецк,  ул. Степанищева, 17 , р-н Правобережный	False	3.2094854606719236
17000	85	3	2	6	True	Липецк,  ул. Фрунзе, 32 	52.5992153	39.59133928826531	Липецк,  ул. Фрунзе, 32 , р-н Советский	False	1.1600312028293458
7000	42	1	17	17	False	 Липецк, улица Свиридова, 13 	52.57655895	39.51675445243961	 Липецк, улица Свиридова, 13 , р-н Октябрьский	True	6.573904633655621
12000	40	1	7	14	True	Липецк,  ул. Свиридова, 7 	52.57940775	39.50669823963892	Липецк,  ул. Свиридова, 7 , р-н Октябрьский	False	7.000716636385049
8000	45	2	3	5	True	Липецк,  Звёздная ул., 2/1 	52.60736005	39.551134000000005	Липецк,  Звёздная ул., 2/1 , р-н Советский	False	3.180930079148975
20000	49.9	2	8	10	True	 Липецк, улица Леонтия Кривенкова, 15 	52.587227049999996	39.51126322826475	 Липецк, улица Леонтия Кривенкова, 15 , р-н Октябрьский	False	6.350868447168194
12000	38	1	6	12	True	Липецк,  ул. Ворошилова, 3 	52.603281749999994	39.588665000000006	Липецк,  ул. Ворошилова, 3 , р-н Советский	False	0.8837707691206589
7000	30	1	1	5	False	Липецк,  Октябрьский округ, Студенческий городок, 25 	52.59604046630435	39.55364041515763	Липецк,  Октябрьский округ, Студенческий городок, 25 , р-н Октябрьский	False	3.3262857995316346
7000	50	2	6	10	True	Липецк,  Депутатская ул., 53 	52.591133850000006	39.57020314225549	Липецк,  Депутатская ул., 53 , р-н Октябрьский	False	2.7247341882587035
15000	47	1	17	19	False	Липецк,  ул. Хренникова, 1 	52.59590325	39.49572775	Липецк,  ул. Хренникова, 1 , р-н Советский	False	7.078421200131009
15000	42	1	15	17	True	Липецк,  ул Бехтеева С.С. 	52.6054141	39.507691	Липецк,  ул Бехтеева С.С. , р-н Советский	False	6.13161203431909
10000	39	1	2	10	False	Липецк,  б-р Шубина, 13 	52.59604046630435	39.55364041515763	Липецк,  б-р Шубина, 13 , р-н Октябрьский	False	3.3262857995316346
12000	41	1	2	17	False	Липецк,  ул. 50 лет НЛМК, 2Д 	52.59329965	39.59475115	Липецк,  ул. 50 лет НЛМК, 2Д , р-н Октябрьский	False	1.7403448154094219
15000	40	1	6	13	False	Липецк,  ул. Белянского, 16 	52.59604046630435	39.55364041515763	Липецк,  ул. Белянского, 16 , р-н Советский	False	3.3262857995316346
16000	54	2	6	10	False	Липецк,  ул Юных Натуралистов д. 3 	52.5974597	39.5672428	Липецк,  ул Юных Натуралистов д. 3 , р-н Октябрьский	False	2.438482618074882
10000	36	1	2	10	True	Липецк,  ул. Шуминского, 15 	52.5866612	39.513818900000004	Липецк,  ул. Шуминского, 15 , р-н Октябрьский	False	6.2156406761127005
19000	19	1	3	5	True	Липецк,  ул. Циолковского, 7/2 	52.6171026	39.552273507635036	Липецк,  ул. Циолковского, 7/2 , р-н Советский	False	3.2337091368966573
9000	43	2	3	5	False	Липецк,  ул. Космонавтов, 11 	52.6155421	39.563312703681916	Липецк,  ул. Космонавтов, 11 , р-н Советский	False	2.4679797157335184
14000	41.2	1	4	13	True	Липецк,  ул. Замятина д.1 	52.6055486	39.5030432	Липецк,  ул. Замятина д.1 , р-н Советский	False	6.4450374540972675
8000	46	2	2	2	True	 Липецк, Интернациональная улица 	52.6136073	39.6044701	 Липецк, Интернациональная улица , р-н Правобережный	True	0.6893498267805627
7000	52	2	3	5	True	Липецк,  ул. Катукова, 6 	52.581365000000005	39.533661949999995	Липецк,  ул. Катукова, 6 , р-н Октябрьский	False	5.324735746908987
10000	32	1	3	5	False	Липецк,  Интернациональная ул., 69 	52.6173327	39.6106879	Липецк,  Интернациональная ул., 69 , р-н Правобережный	False	1.2784503160571385
9000	56	3	5	5	True	 Липецк, Московская улица, 41 	52.6136293	39.53925674999999	 Липецк, Московская улица, 41 , р-н Советский	True	4.0170899014175285
10000	64	3	6	12	False	Липецк,  ул. Валентины Терешковой, 20 	52.615819	39.5686076	Липецк,  ул. Валентины Терешковой, 20 , р-н Советский	False	2.1400469229140286
9000	44	2	4	5	False	Липецк,  ул. Космонавтов, 17 	52.6154432	39.56128112468201	Липецк,  ул. Космонавтов, 17 , р-н Советский	False	2.596291397640845
8000	60	2	3	19	False	Липецк,  ул. Артёмова, 3 	52.596468599999994	39.48643382486868	Липецк,  ул. Артёмова, 3 , р-н Советский	False	7.684525483876821
10000	40	1	3	10	False	Липецк,  ул. Замятина, 4Б 	52.6055486	39.5030432	Липецк,  ул. Замятина, 4Б , р-н Советский	False	6.4450374540972675
13000	70	2	10	10	False	Липецк,  ул.Шубина 	52.5924044	39.516998	Липецк,  ул.Шубина , р-н Советский	True	5.785866131342058
10000	52	2	6	10	True	Липецк,  ул. Катукова 	52.5930564	39.5073129	Липецк,  ул. Катукова , р-н Октябрьский	False	6.391573911121178
13000	50	1	9	12	False	Липецк,  ул. Шерстобитова, 22 	52.58069985	39.505586199999996	Липецк,  ул. Шерстобитова, 22 , р-н Октябрьский	False	7.001935557523135
9000	39	1	13	21	False	Липецк,  ул. Яна Берзина, 2 	52.603521799999996	39.53756445847865	Липецк,  ул. Яна Берзина, 2 , р-н Советский	False	4.138330064642232
25000	35	1	8	9	False	Липецк,  ул. Меркулова, 47 	52.583724149999995	39.53381665891851	Липецк,  ул. Меркулова, 47 , р-н Октябрьский	False	5.169698581074764
10000	56	2	1	5	False	Липецк,  ул Центральная д.15 	52.59604046630435	39.55364041515763	Липецк,  ул Центральная д.15 , р-н Левобережный	False	3.3262857995316346
10000	30	1	3	5	False	Липецк,  ул. Филипченко, 11 	52.604294949999996	39.54839654999999	Липецк,  ул. Филипченко, 11 , р-н Советский	False	3.3997422284705796
10000	63	3	6	9	False	Липецк,  Звёздная ул., 13/2 	52.60030855	39.53910199931079	Липецк,  Звёздная ул., 13/2 , р-н Советский	False	4.10283104823886
10000	13	1	5	5	False	Липецк,  ул. Жуковского, 7 	52.540252	39.577631249999996	Липецк,  ул. Жуковского, 7 , р-н Октябрьский	True	7.753474939606834
10000	51	2	8	10	False	Липецк,  ул. Доватора, 4к1 	52.597854	39.5577943	Липецк,  ул. Доватора, 4к1 , р-н Октябрьский	False	2.986206042393225
8000	57	2	6	10	False	Липецк,  ул. Белана, 3 	52.5862385	39.5074866	Липецк,  ул. Белана, 3 , р-н Октябрьский	False	6.62943143834611
10000	41	1	4	17	True	 Липецк, улица Свиридова, 4 	52.5801486	39.50281801907175	 Липецк, улица Свиридова, 4 , р-н Октябрьский	False	7.197257276246688
5000	44	2	1	5	True	Липецк,  ул. Гагарина, 121к1 	52.59604046630435	39.55364041515763	Липецк,  ул. Гагарина, 121к1 , р-н Советский	False	3.3262857995316346
10000	52	2	9	9	False	Липецк,  Полиграфическая ул., 4 	52.6004584	39.521653958552776	Липецк,  Полиграфическая ул., 4 , р-н Советский	True	5.257141424407171
14000	33	1	8	10	False	Липецк,  Агрономическая ул., 17 	52.63139605	39.5441804	Липецк,  Агрономическая ул., 17 , р-н Правобережный	False	4.428999996767237
8000	63	3	2	2	False	Липецк,  ул. Полины Осипенко 	52.59604046630435	39.55364041515763	Липецк,  ул. Полины Осипенко , р-н Левобережный	True	3.3262857995316346
8500	35	1	4	10	True	Липецк,  ул. Хорошавина, 11А 	52.5842308	39.5148022	Липецк,  ул. Хорошавина, 11А , р-н Октябрьский	False	6.267886698194804
9999	32	1	4	4	True	Липецк,  ул. Зои Космодемьянской, 2 	52.5894487	39.61815765	Липецк,  ул. Зои Космодемьянской, 2 , р-н Левобережный	True	2.5500276569847387
8000	36	1	2	9	True	Липецк,  15-й микрорайон 	52.5956433	39.54376125096255	Липецк,  15-й микрорайон , р-н Октябрьский	False	3.9580086103845074
17000	37	1	3	9	True	Липецк,  ул. Вилена Огнева, 2 	52.54052865	39.573896722178645	Липецк,  ул. Вилена Огнева, 2 , р-н Октябрьский	False	7.772510344972676
7000	42	1	10	10	True	Липецк,  ул. Хорошавина, 15 	52.5849027	39.51140652188181	Липецк,  ул. Хорошавина, 15 , р-н Октябрьский	True	6.444429089676904
8000	31	1	1	5	False	Липецк,  Липовская ул., 6/3 	52.6129783	39.59087005	Липецк,  Липовская ул., 6/3 , р-н Советский	False	0.670953822891125
7000	41	1	13	19	False	Липецк,  ул. Свиридова, 20к1 	52.5798288	39.5045115	Липецк,  ул. Свиридова, 20к1 , р-н Октябрьский	False	7.11065628564944
6000	18	1	5	5	True	 Липецк, улица Вермишева 	52.6046755	39.536766	 Липецк, улица Вермишева , р-н Советский	True	4.175733815041026
7000	38	1	2	14	True	Липецк,  ул. Белана, 18 	52.5862385	39.5074866	Липецк,  ул. Белана, 18 , р-н Октябрьский	False	6.62943143834611
7500	42	2	1	5	False	Липецк,  ул. Циолковского 	52.610374	39.561924	Липецк,  ул. Циолковского , р-н Советский	False	2.451965098823031
15000	42	2	4	5	True	Липецк,  ул. М.И. Неделина, 35 	52.59604046630435	39.55364041515763	Липецк,  ул. М.И. Неделина, 35 , р-н Октябрьский	False	3.3262857995316346
8000	42	2	1	5	True	Липецк,  ул. Гагарина, 159 	52.6200085	39.55114914999999	Липецк,  ул. Гагарина, 159 , р-н Советский	False	3.4110642314298825
10000	33	1	4	9	True	Липецк,  ул. Доватора, 10Б 	52.60029915	39.556718132263725	Липецк,  ул. Доватора, 10Б , р-н Октябрьский	False	2.954709644478605
9000	56	2	11	14	True	Липецк,  ул. Яна Берзина, 9 	52.600416749999994	39.53815279672683	Липецк,  ул. Яна Берзина, 9 , р-н Советский	False	4.162708252636993
13000	55	2	5	10	True	Липецк,  пр-т Победы, 5А 	52.59604046630435	39.55364041515763	Липецк,  пр-т Победы, 5А , р-н Октябрьский	False	3.3262857995316346
16000	40	1	9	13	False	Липецк,  ул. Гагарина, 87А 	52.621853400000006	39.572847132400284	Липецк,  ул. Гагарина, 87А , р-н Советский	False	2.23952014210561
10000	36	1	3	9	False	Липецк,  ул. Филипченко, 8/2 	52.60248535	39.54407912300552	Липецк,  ул. Филипченко, 8/2 , р-н Советский	False	3.72212601108472
25000	32	1	2	5	False	Липецк,  посёлок Матырский, ул. Энергостроителей, 1 	52.59604046630435	39.55364041515763	Липецк,  посёлок Матырский, ул. Энергостроителей, 1 , р-н Левобережный	False	3.3262857995316346
20000	65	3	1	10	False	Липецк,  ул. Шуминского, 7 	52.58584775	39.51475953245274	Липецк,  ул. Шуминского, 7 , р-н Октябрьский	False	6.194021084350243
30000	63	3	8	9	True	 Липецк, Советская улица, 27 	52.60397895	39.58754708515761	 Липецк, Советская улица, 27 , р-н Советский	False	0.8907349009379371
5000	18	1	2	5	True	 Липецк, Левобережная улица, 3 	52.587549949999996	39.61343535	 Липецк, Левобережная улица, 3 , р-н Левобережный	False	2.5860056484296923
10000	38	1	6	11	False	Липецк,  ул. Леонтия Кривенкова, 11 	52.5874809	39.51016735	Липецк,  ул. Леонтия Кривенкова, 11 , р-н Октябрьский	False	6.4091390985446495
15000	23	1	1	5	True	Липецк,  ул. Валентины Терешковой, 28/5 	52.61383375	39.565398615625	Липецк,  ул. Валентины Терешковой, 28/5 , р-н Советский	False	2.2798937783264166
11000	43	2	3	10	True	 Липецк, Октябрьский округ, Студенческий городок, проезд Строителей, 16 	52.59604046630435	39.55364041515763	 Липецк, Октябрьский округ, Студенческий городок, проезд Строителей, 16 , р-н Октябрьский	False	3.3262857995316346
8000	30	1	3	5	True	Липецк,  ул. Папина, 31 	52.5912859	39.550162627519136	Липецк,  ул. Папина, 31 , р-н Октябрьский	False	3.784416658667337
9000	30	1	2	5	False	Липецк,  ул. Вермишева, 11 	52.6047369	39.5370992	Липецк,  ул. Вермишева, 11 , р-н Советский	False	4.152544803722464
6000	30	1	3	9	True	 Липецкая Область,городской округ Липецк,Липецк,Индустриальная улица,23 	52.5895421	39.56175310320786	 Липецкая Область,городской округ Липецк,Липецк,Индустриальная улица,23 , р-н Октябрьский	False	3.261799583034886
12000	35	1	8	9	False	Липецк,  ул. Жуковского, 15А 	52.5373429	39.574115067481976	Липецк,  ул. Жуковского, 15А , р-н Октябрьский	False	8.11645536616093
8000	53	2	5	9	True	Липецк,  ул. Звездная д. 11 	52.59604046630435	39.55364041515763	Липецк,  ул. Звездная д. 11 , р-н Советский	False	3.3262857995316346
7000	64	3	6	9	True	Липецк,  ул. Катукова, 32 	52.58885995	39.51683942122503	Липецк,  ул. Катукова, 32 , р-н Октябрьский	False	5.932332868981662
9000	31	1	4	5	False	Липецк,  Коммунистическая ул., 21 	52.53994165	39.58267794999999	Липецк,  Коммунистическая ул., 21 , р-н Октябрьский	False	7.734035648655475
8000	24	1	3	5	True	Липецк,  ул. Циолковского, 4/3 	52.616219650000005	39.54732978217303	Липецк,  ул. Циолковского, 4/3 , р-н Советский	False	3.531756515803689
9000	40	1	3	9	True	Липецк,  ул. Хорошавина, 15 	52.5849027	39.51140652188181	Липецк,  ул. Хорошавина, 15 , р-н Октябрьский	False	6.444429089676904
11000	53	2	5	9	True	Липецк,  пр-т Победы 	52.5895052	39.5554733	Липецк,  пр-т Победы , р-н Октябрьский	False	3.595796284907867
7500	86	3	13	15	True	Липецк,  Политехническая ул., 1 	52.604830199999995	39.50952189776811	Липецк,  Политехническая ул., 1 , р-н Советский	False	6.012296605446986
5000	64	3	6	9	True	Липецк,  ул. Стаханова, 49 	52.5822416	39.517338972981804	Липецк,  ул. Стаханова, 49 , р-н Октябрьский	False	6.215980550713039
7000	22	1	4	5	True	Липецк,  ул. Циолковского, 5/2 	52.6103601	39.5681867	Липецк,  ул. Циолковского, 5/2 , р-н Советский	False	2.0288817043532172
10000	52	2	5	10	False	Липецк,  ул. Теперика, 3 	52.581696550000004	39.52271835215187	Липецк,  ул. Теперика, 3 , р-н Октябрьский	False	5.928548182667016
35000	17	1	4	5	True	Липецк,  ул. Вермишева 	52.6046755	39.536766	Липецк,  ул. Вермишева , р-н Советский	False	4.175733815041026
20000	35	1	8	10	True	Липецк,  Агрономическая ул. 	52.631934	39.5465576	Липецк,  Агрономическая ул. , р-н Правобережный	False	4.332669080165959
5000	45	1	6	10	True	Липецк,  Советская ул., 28 	52.60468805	39.58396189093597	Липецк,  Советская ул., 28 , р-н Советский	False	1.0576830126443824
15000	28	1	7	9	True	 Липецк, улица Космонавтов, 51 	52.6025966	39.53874702494733	 Липецк, улица Космонавтов, 51 , р-н Советский	False	4.075290564589258
